image_id,model,nmpjpe,n_valid_joints,is_detection_failure,is_outlier,torso_length,n_persons_in_image,is_single_person,error_left_shoulder,error_right_shoulder,error_left_elbow,error_right_elbow,error_left_wrist,error_right_wrist,error_left_hip,error_right_hip,error_left_knee,error_right_knee,error_left_ankle,error_right_ankle
462031,MediaPipe_Heavy,7.535483613787971,4,False,False,217.25618518237863,2,False,6.115498848000437,4.73286209253412,,,,,6.13823985782795,13.15533365678938,,,,
463174,MediaPipe_Heavy,9.562211499813603,10,False,False,163.2214753027309,1,True,3.616777626764308,2.9894639883352734,2.09976820191418,1.511273059026764,2.039642661236228,7.507300710402038,6.783664725304978,14.795141010977336,30.782865467056418,23.496217547118516,,
463199,MediaPipe_Heavy,5.457325818598541,5,False,False,212.22452732895886,5,False,2.0000996337960033,4.052067227909399,12.620483864686257,,,,7.493434036346567,1.120544330254479,,,,
463542,MediaPipe_Heavy,49.42613986669875,4,False,False,29.274562336608895,3,False,73.95137400394603,63.945013663698944,,,,,34.07620266799309,25.73196913115693,,,,
463618,MediaPipe_Heavy,10.534143499868163,7,False,False,237.80296465771826,2,False,0.9424224188503579,16.23542777746353,3.325039617151583,14.80480773079523,3.9432340530939607,,15.099567266957125,19.38850563476536,,,,
463690,MediaPipe_Heavy,167.4295554166373,4,False,True,60.01874707122767,4,False,137.36415258140644,128.26139069091553,,,,,197.2266932075453,206.865985186682,,,,
463730,MediaPipe_Heavy,61.322605952461444,10,False,False,35.503520952153465,4,False,77.24807529420332,36.955801786527736,,92.09356991665415,,90.42243471842866,30.57024412366019,66.47968693235828,26.433226395108072,72.04618352870568,63.15214922565311,57.824687603315304
463918,MediaPipe_Heavy,4.347701591654966,8,False,False,134.94906446507883,2,False,7.78543379004279,9.39951062325533,3.57066672226659,1.743137744148717,3.824447425206884,0.7757357263644332,3.1444161390505223,4.538264562904456,,,,
464089,MediaPipe_Heavy,6.406711000927928,12,False,False,88.45620385252806,5,False,5.230462137037265,6.257080629862514,5.580865889257954,5.220837542092063,5.43054828332234,3.852108272856606,10.418917592757774,7.718771720130146,6.479805754953846,3.0441370222688366,8.191681432374507,9.455315734221283
464144,MediaPipe_Heavy,5.204156495309738,12,False,False,129.5,1,True,0.16831301291146494,1.2287980116601913,4.1890875470316775,2.3057091870819595,6.087997548973756,5.13957911701599,8.102528578326481,8.160740928055075,7.735241673363063,7.65228407958032,7.284918839570895,4.394679420146001
464476,MediaPipe_Heavy,7.4260352786380555,7,False,False,60.66712454039667,1,True,7.411759330776863,4.688131936299901,,,,,2.7903870364987537,5.36909460059921,4.627622901468738,,14.436829309930149,12.65842183489278
465129,MediaPipe_Heavy,22.407925087840216,6,False,False,151.6945944982879,1,True,6.087027257708895,16.648403282601787,,32.29198344640961,,4.025643807692707,35.385023495368564,40.00946923725973,,,,
465179,MediaPipe_Heavy,4.020868227677061,8,False,False,237.4789464352577,1,True,2.1478094245142967,3.842514424322748,3.649967846869403,3.0510009261051145,2.085178809406848,3.559979891253579,5.537702742442133,8.292791756502366,,,,
465180,MediaPipe_Heavy,131.5389151226147,10,False,True,40.74616546375867,5,False,19.20705283122156,23.750023555685175,,25.010445974260602,,8.077890183910217,89.57001260625003,84.32159964309034,249.5414696101721,272.19644534763717,268.5270370017202,275.1871744721997
465718,MediaPipe_Heavy,,0,True,False,26.9675731203236,1,True,,,,,,,,,,,,
465836,MediaPipe_Heavy,7.712809470798683,12,False,False,54.00925846556311,3,False,2.7841266772237034,2.7561665449809056,2.7301919323580615,7.992266821417415,2.029159324073966,2.5770089134889966,6.457626031856272,7.545458260159093,2.3667745077104874,7.907130265212438,19.263465308397663,28.144339062705182
466125,MediaPipe_Heavy,5.693533967777348,8,False,False,230.72982035272338,1,True,1.8979027665809611,3.3152198959834234,4.627391798925501,2.5058201508634497,7.286654038825348,2.6045013099960648,16.32951638230729,6.981265398736751,,,,
466602,MediaPipe_Heavy,42.53270081460414,8,False,False,161.28003596229757,1,True,60.69473262498812,29.448807730672065,,72.36569223259905,,,42.50447008420543,9.214576102776633,,17.780475717990736,96.72521545509757,11.527636568503501
467511,MediaPipe_Heavy,17.409264008686435,7,False,False,140.03213916812098,2,False,13.888994083646407,10.720497641740062,5.550512053450434,27.366030964075822,6.231147059031496,,32.216249449915715,25.891416808945106,,,,
467848,MediaPipe_Heavy,624.2358995365621,4,False,True,38.07886552931954,1,True,552.1088784460438,535.718629383141,,,,,695.7577167131789,713.3583736038844,,,,
468332,MediaPipe_Heavy,7.6444589657709985,7,False,False,145.60391478253598,5,False,6.373248103413524,4.267641007897101,7.573978074866025,,4.920469261631564,,5.421321309735674,12.855240508329702,12.099314494523401,,,
468501,MediaPipe_Heavy,11.960364314798973,6,False,False,90.95603333479313,3,False,10.262413655283376,12.349674658422607,12.199798319461824,,,,13.158339452701526,15.987410761972013,7.804549040952494,,,
468577,MediaPipe_Heavy,9.854712104273416,10,False,False,99.50502499874064,1,True,10.550980619511371,3.3822308584896312,6.957891649380202,,14.319745702537713,,18.32763440583578,17.19982345134922,16.40643336818237,6.168515148940496,3.0433488440215966,2.190516994485778
468632,MediaPipe_Heavy,4.528464553943739,12,False,False,77.78174593052023,4,False,7.788846812963676,2.3349281957396033,3.9119106668643737,4.122466828437379,3.6951849428574333,4.1828986304508025,8.632330622708304,4.156291268369087,4.378775347064172,0.8200852770786252,7.298670260535976,3.019185794255438
468965,MediaPipe_Heavy,5.103692164396132,6,False,False,131.38112497615478,5,False,0.8295467500725916,6.770746891688714,,7.041841977113529,,1.9608260307560224,6.672382780976068,7.346808555769865,,,,
469067,MediaPipe_Heavy,72.28943447163537,7,False,False,268.2088738278434,1,True,33.95038341213612,21.47812932005922,,49.8387872253993,,43.21684115765409,88.44432443541821,113.9470989607221,,155.15047679005858,,
469828,MediaPipe_Heavy,,0,True,False,27.95084971874737,1,True,,,,,,,,,,,,
470773,MediaPipe_Heavy,174.90834245242883,5,False,True,138.76058518181594,1,True,251.95097921777227,204.46290629385695,,,,112.28821046682316,176.75444404017153,129.08517224352022,,,,
470779,MediaPipe_Heavy,6.841011920097563,9,False,False,107.92821688511305,5,False,6.500471622776492,8.498567925485057,7.462362310276649,,,,14.032755505737185,5.3572185123687115,7.837108891623773,6.440031268366324,1.5825909732808587,3.8580002709630157
470924,MediaPipe_Heavy,8.712724730279952,6,False,False,166.1693413358794,8,False,2.423136353102357,17.21508898285617,1.7958807216365553,,4.438747151156942,,22.816247010094298,3.587248162833392,,,,
470952,MediaPipe_Heavy,7.224749445746151,12,False,False,154.11683879446787,4,False,5.91863032922321,1.5248395095379916,6.939732282884295,7.99519426040894,12.759326939558616,16.039001255675704,5.672998921043311,6.289019013526705,4.820020982152365,5.747084937312809,7.188967281428741,5.802177636201117
